,feature,id,metric_accuracy_score,metric_auc,metric_confusion_matrix,metric_f1_score,metric_log_loss,metric_matthews_corrcoef,metric_precision_score,metric_recall_score,metric_roc_auc_score,metric_roc_curve,model,noise,params,path,time_to_build_and_train_model,time_to_build_feature,time_to_make_prediction
184,FrequencyBased,61e8364f-1e1e-4a94-aa64-d7d599a3bc00,0.9397576150738656,545.0,"[[  361  1561][  482 31509]]",0.968598699681837,2.080735067566746,0.2565659389734393,0.952797097066828,0.9849332624800724,0.5863792222910248,"(array([0.        , 0.81217482, 1.        ]), array([0.        , 0.98493326, 1.        ]), array([2, 1, 0]))",Xgboost,0.2,"{'n_estimators': 200, 'max_depth': 8}",BPI_15_4.csv,7.270877361297607,0.8891487121582031,0.4723052978515625
185,FrequencyBasedandLastActivity,3da9da21-c994-4d83-946e-4c332c839129,0.9668563677645742,431.0,"[[  104   385][  739 32685]]",0.9830962192077479,1.1447495801872516,0.14591676175509952,0.988358028424554,0.9778901388224028,0.59528453771386,"(array([0.        , 0.78732106, 1.        ]), array([0.        , 0.97789014, 1.        ]), array([2, 1, 0]))",Xgboost,0.2,"{'n_estimators': 200, 'max_depth': 8}",BPI_15_4.csv,14.37319302558899,1.2238523960113523,0.7477996349334717
183,LastActivity,163b3609-070d-4d57-9333-c01c2458892e,0.9680653436735176,271.0,"[[   16   256][  827 32814]]",0.983765795745829,1.1029899900519098,0.01961675841168421,0.9922588448745088,0.97541690199459,0.5171202157031773,"(array([0.        , 0.94117647, 1.        ]), array([0.       , 0.9754169, 1.       ]), array([2, 1, 0]))",Xgboost,0.2,"{'n_estimators': 200, 'max_depth': 8}",BPI_15_4.csv,6.614766359329224,0.2987651824951172,0.4428112506866455
53,Sequence3D,25cb17b8-9423-4184-bf80-5f8a1cbf2685,0.951434553,419.0,"[[  222  1026][  621 32044]]",0.974944854,1.677415301,0.192118436,0.968974902,0.980988826,0.579436721,"(array([0.        , 0.82211538, 1.        ]), array([0.        , 0.98098883, 1.        ]), array([2, 1, 0]))",LstmSigmoid,0.2,"{'n_cells': 16, 'epoch': 100, 'batch_size': 16}",BPI_15_4.csv,403.9047267,0.851119995,29.46867919
52,Sequence3D,d3f03e98-db2d-422c-b3ed-814eaaf27a58,0.8678382920000001,1410.0,"[[  627  4266][  216 28804]]",0.927814463,4.56480426,0.272401481,0.871000907,0.992556857,0.5603495510000001,"(array([0.        , 0.87185776, 1.        ]), array([0.        , 0.99255686, 1.        ]), array([2, 1, 0]))",LstmSoftmax,0.2,"{'n_cells': 16, 'epoch': 100, 'batch_size': 16}",BPI_15_4.csv,328.184474,0.843342543,30.14326882
186,BaseLine,9b084920-e925-49d5-99ba-b7024682e8d7,0.971964609316704,675.5,"[[  143   533][  782 45447]]",0.9857389191944388,0.9683171760950406,0.16682789888721786,0.988408003479774,0.983084211209414,0.5973113363739379,"(array([0.        , 0.78846154, 1.        ]), array([0.        , 0.98308421, 1.        ]), array([2, 1, 0]))",Xgboost,0.0,"{'n_estimators': 200, 'max_depth': 8}",BPI_15_5.csv,12.243186235427856,0.26228761672973633,0.327333927154541
188,FrequencyBased,9ff3cadc-9fca-4ae0-b2d7-1500c87559f2,0.9748427672955976,543.5,"[[  250   505][  675 45475]]",0.9871920112883968,0.8689086439120968,0.2864686862872593,0.9890169638973468,0.9853737811484292,0.6582498044814993,"(array([0.        , 0.66887417, 1.        ]), array([0.        , 0.98537378, 1.        ]), array([2, 1, 0]))",Xgboost,0.0,"{'n_estimators': 200, 'max_depth': 8}",BPI_15_5.csv,12.847169876098633,1.4836969375610352,0.5951073169708252
189,FrequencyBasedandLastActivity,11e1cdc2-b57c-4561-85c5-2d05fe5ba085,0.9751838823153182,526.5,"[[  266   505][  659 45475]]",0.9873634843780532,0.8571269485210176,0.30244436186238755,0.9890169638973468,0.9857155243421338,0.6653610047132199,"(array([0.        , 0.65499351, 1.        ]), array([0.        , 0.98571552, 1.        ]), array([2, 1, 0]))",Xgboost,0.0,"{'n_estimators': 200, 'max_depth': 8}",BPI_15_5.csv,28.975808143615733,1.7218356132507324,1.1040387153625488
187,LastActivity,701bd8ee-71d9-4e79-9d7f-295e20931bbb,0.9744590128984116,541.5,"[[  142   415][  783 45565]]",0.9870245212719868,0.8821615169819116,0.18545715038262547,0.9909743366681164,0.9831060671442132,0.6190216152597189,"(array([0.        , 0.74506284, 1.        ]), array([0.        , 0.98310607, 1.        ]), array([2, 1, 0]))",Xgboost,0.0,"{'n_estimators': 200, 'max_depth': 8}",BPI_15_5.csv,12.979490756988525,0.3891427516937256,0.5908231735229492
55,Sequence3D,ea6b9319-554d-4e5f-917f-9570a3ed296a,0.980002132,211.5,"[[  114   127][  811 45853]]",0.989875221,0.690704057,0.234301481,0.99723793,0.982620435,0.7278247409999999,"(array([0.        , 0.52697095, 1.        ]), array([0.        , 0.98262044, 1.        ]), array([2, 1, 0]))",LstmSigmoid,0.0,"{'n_cells': 16, 'epoch': 100, 'batch_size': 16}",BPI_15_5.csv,461.2305443,1.2531051640000002,38.45190954
54,Sequence3D,2486d741-dd95-4e0b-87a1-5b82e76d142d,0.931073446,1646.5,"[[  669  2977][  256 43003]]",0.963771445,2.3806895740000003,0.341950343,0.935254458,0.994082156,0.588785456,"(array([0.        , 0.81651125, 1.        ]), array([0.        , 0.99408216, 1.        ]), array([2, 1, 0]))",LstmSoftmax,0.0,"{'n_cells': 16, 'epoch': 100, 'batch_size': 16}",BPI_15_5.csv,633.6001351,1.260967016,37.88823032
190,BaseLine,eaeee36a-0206-48eb-96b1-d97b9944b2bb,0.9714027965719441,610.0,"[[  134   477][  791 42938]]",0.985449371155788,0.987721016615268,0.1641323598089598,0.9890130139352759,0.9819113174323676,0.6006119598618467,"(array([0.       , 0.7806874, 1.       ]), array([0.        , 0.98191132, 1.        ]), array([2, 1, 0]))",Xgboost,0.1,"{'n_estimators': 200, 'max_depth': 8}",BPI_15_5.csv,12.159194707870483,0.2693169116973877,0.335052490234375
192,FrequencyBased,3b322d59-3207-462f-860c-5a8e1b881433,0.97149300857014,493.5,"[[  172   511][  753 42904]]",0.9854832782065418,0.9846058177143432,0.20213491569253328,0.98822987446735,0.9827519069106899,0.6172910339824315,"(array([0.        , 0.74816984, 1.        ]), array([0.        , 0.98275191, 1.        ]), array([2, 1, 0]))",Xgboost,0.1,"{'n_estimators': 200, 'max_depth': 8}",BPI_15_5.csv,12.322064876556395,1.3350884914398191,0.606281042098999
193,FrequencyBasedandLastActivity,48bbb77a-2a3b-42af-b32a-8696bf815c27,0.9681326116373478,689.0,"[[  167   655][  758 42760]]",0.9837461033209484,1.1006724127723408,0.17530592259245092,0.9849130484855464,0.9825819201250058,0.592872468578318,"(array([0.        , 0.79683698, 1.        ]), array([0.        , 0.98258192, 1.        ]), array([2, 1, 0]))",Xgboost,0.1,"{'n_estimators': 200, 'max_depth': 8}",BPI_15_5.csv,28.27643227577209,1.699628829956055,1.080453872680664
191,LastActivity,781ba213-2927-4d41-b215-09df0a36a4ab,0.9697564276048716,704.0,"[[  147   563][  778 42852]]",0.9845941754265036,1.044586137098071,0.1661790278172564,0.9870321317516988,0.9821682328672932,0.5946052431942099,"(array([0.        , 0.79295775, 1.        ]), array([0.        , 0.98216823, 1.        ]), array([2, 1, 0]))",Xgboost,0.1,"{'n_estimators': 200, 'max_depth': 8}",BPI_15_5.csv,13.03248143196106,0.4496827125549317,0.5752336978912354
57,Sequence3D,54b62ebd-520e-423c-9ba0-d3ff13bc5e11,0.97834912,248.0,"[[  120   155][  805 43260]]",0.989026063,0.7477976829999999,0.22966648,0.996429805,0.981731533,0.709047585,"(array([0.        , 0.56363636, 1.        ]), array([0.        , 0.98173153, 1.        ]), array([2, 1, 0]))",LstmSigmoid,0.1,"{'n_cells': 16, 'epoch': 100, 'batch_size': 16}",BPI_15_5.csv,549.9620905,1.1918962,37.60405064
56,Sequence3D,e0c2269d-871f-454b-9424-0cf40e5393e6,0.916553902,1828.5,"[[  672  3447][  253 39968]]",0.955760677,2.882188292,0.318590708,0.920603478,0.993709754,0.578428074,"(array([0.        , 0.83685361, 1.        ]), array([0.        , 0.99370975, 1.        ]), array([2, 1, 0]))",LstmSoftmax,0.1,"{'n_cells': 16, 'epoch': 100, 'batch_size': 16}",BPI_15_5.csv,744.5969759999998,1.196269989,37.64730215
194,BaseLine,d98a3408-3b82-4f9f-b75c-25a07a312eb3,0.9700880352140856,512.0,"[[  121   392][  804 38667]]",0.9847701515344456,1.0331305024636317,0.1613279771019691,0.9899639007655086,0.979630614881812,0.6077490306377871,"(array([0.        , 0.76413255, 1.        ]), array([0.        , 0.97963061, 1.        ]), array([2, 1, 0]))",Xgboost,0.2,"{'n_estimators': 200, 'max_depth': 8}",BPI_15_5.csv,9.9512300491333,0.2458953857421875,0.2997117042541504
196,FrequencyBased,0bc33bcf-6433-4f52-80c6-153c66e9fadb,0.9386754701880752,905.5,"[[  536  2063][  389 36996]]",0.9679242321176288,2.1181154784368625,0.3211404602081868,0.9471824675490924,0.9895947572555838,0.5979139619290617,"(array([0.        , 0.79376683, 1.        ]), array([0.        , 0.98959476, 1.        ]), array([2, 1, 0]))",Xgboost,0.2,"{'n_estimators': 200, 'max_depth': 8}",BPI_15_5.csv,11.567688941955565,1.2543466091156006,0.5481665134429932
197,FrequencyBasedandLastActivity,6061160f-96b9-4e7b-a5bb-a228b40be5c4,0.9502551020408164,662.5,"[[  527  1591][  398 37468]]",0.97414364640884,1.7181597241143658,0.3550557215714568,0.959266750300827,0.9894892515713304,0.6191544463711232,"(array([0.        , 0.75118036, 1.        ]), array([0.        , 0.98948925, 1.        ]), array([2, 1, 0]))",Xgboost,0.2,"{'n_estimators': 200, 'max_depth': 8}",BPI_15_5.csv,25.68669080734253,1.6168870925903318,0.9669122695922852
195,LastActivity,88e29251-cb47-4355-87cf-40b786fc8d36,0.967562024809924,629.0,"[[  146   518][  779 38541]]",0.983452200206688,1.1203783307239903,0.17007339657431444,0.9867380117258506,0.9801881993896236,0.6000338587309564,"(array([0.        , 0.78012048, 1.        ]), array([0.       , 0.9801882, 1.       ]), array([2, 1, 0]))",Xgboost,0.2,"{'n_estimators': 200, 'max_depth': 8}",BPI_15_5.csv,11.57114577293396,0.4053966999053955,0.5139734745025635
59,Sequence3D,0f4fd566-0034-489c-bf5c-d3d15a7f6c99,0.973464386,304.5,"[[  120   256][  805 38803]]",0.986512769,0.916512766,0.191853855,0.993445813,0.979675823,0.64941238,"(array([0.        , 0.68085106, 1.        ]), array([0.        , 0.97967582, 1.        ]), array([2, 1, 0]))",LstmSigmoid,0.2,"{'n_cells': 16, 'epoch': 100, 'batch_size': 16}",BPI_15_5.csv,522.0175916999998,1.092936039,35.45169592
58,Sequence3D,31cc4ab6-e3eb-4cc1-8824-26750c4223bb,0.954581833,862.5,"[[  428  1319][  497 37740]]",0.976505899,1.568714301,0.315451654,0.966230574,0.987002118,0.615996766,"(array([0.        , 0.75500859, 1.        ]), array([0.        , 0.98700212, 1.        ]), array([2, 1, 0]))",LstmSoftmax,0.2,"{'n_cells': 16, 'epoch': 100, 'batch_size': 16}",BPI_15_5.csv,650.1882007,1.095533133,35.57643652
198,BaseLine,257441cc-a470-4399-9636-120df781a321,0.9628543434208476,24165.5,"[[ 19515  10988][  5693 412874]]",0.9801989247758564,1.2829850914558278,0.6844881846082339,0.9740764682844888,0.9863988322060744,0.8130859846372798,"(array([0.        , 0.36022686, 1.        ]), array([0.        , 0.98639883, 1.        ]), array([2, 1, 0]))",Xgboost,0.0,"{'n_estimators': 200, 'max_depth': 8}",BPI_17.csv,11.37300157546997,0.7603485584259033,1.1066827774047852
200,FrequencyBased,0d392f66-b753-4d0e-bbd0-ac5a1a805b8c,0.9971051283764224,24788.5,"[[ 24775    867][   433 422995]]",0.9984656965147706,0.09998686744684863,0.9729402448911452,0.9979545229343512,0.9989773940315708,0.9825828394383734,"(array([0.        , 0.03381172, 1.        ]), array([0.        , 0.99897739, 1.        ]), array([2, 1, 0]))",Xgboost,0.0,"{'n_estimators': 200, 'max_depth': 8}",BPI_17.csv,15.503406047821045,8.615788459777832,1.0747976303100586
201,FrequencyBasedandLastActivity,a6a320de-4624-4b88-8004-04fd3c233f3b,0.9973077693900728,24773.5,"[[ 24769    770][   439 423092]]",0.9985732711976616,0.09298772207332644,0.9747725603502074,0.9981833710028264,0.9989634761091868,0.9844067546958088,"(array([0.        , 0.03014997, 1.        ]), array([0.        , 0.99896348, 1.        ]), array([2, 1, 0]))",Xgboost,0.0,"{'n_estimators': 200, 'max_depth': 8}",BPI_17.csv,24.33325290679932,8.706556797027588,1.542860984802246
199,LastActivity,219c3567-8928-43e3-a060-a9b436e9d4de,0.9776181887010934,22444.5,"[[ 20668   5511][  4540 418351]]",0.9881299505286664,0.7730501884487618,0.7926994539265518,0.9869981267488004,0.9892643730890466,0.8893760652259091,"(array([0.        , 0.21051224, 1.        ]), array([0.        , 0.98926437, 1.        ]), array([2, 1, 0]))",Xgboost,0.0,"{'n_estimators': 200, 'max_depth': 8}",BPI_17.csv,17.11607050895691,0.8783895969390869,1.6805601119995115
61,Sequence3D,0f01ed6b-fcb0-4c5e-bc38-f0d2a527ec28,0.995504042,24588.5,"[[ 24550   1361][   658 422501]]",0.997616352,0.155287322,0.958222634,0.996789049,0.998445029,0.972959537,"(array([0.        , 0.05252595, 1.        ]), array([0.        , 0.99844503, 1.        ]), array([2, 1, 0]))",LstmSigmoid,0.0,"{'n_cells': 16, 'epoch': 100, 'batch_size': 16}",BPI_17.csv,9740.452239,7.720626592999999,211.0325475
60,Sequence3D,743ca376-86f1-4800-a135-e4b090a341b4,0.971530051,23445.5,"[[ 22922  10499][  2286 413363]]",0.984770896,0.983335897,0.775761292,0.975230146,0.994500167,0.840178183,"(array([0.       , 0.3141438, 1.       ]), array([0.        , 0.99450017, 1.        ]), array([2, 1, 0]))",LstmSoftmax,0.0,"{'n_cells': 16, 'epoch': 100, 'batch_size': 16}",BPI_17.csv,2318.17525,9.424950361,212.1189306
202,BaseLine,f7b5700d-ad9f-4fe9-bffd-38411d09897a,0.9606029742243236,22979.5,"[[ 18676  10333][  6532 392537]]",0.978969722135973,1.3607443646728286,0.6698930191186601,0.9743515277881204,0.9836319032548256,0.8137160515963879,"(array([0.       , 0.3561998, 1.       ]), array([0.       , 0.9836319, 1.       ]), array([2, 1, 0]))",Xgboost,0.1,"{'n_estimators': 200, 'max_depth': 8}",BPI_17.csv,11.74115777015686,0.7023000717163086,1.0927453041076658
204,FrequencyBased,1370ad56-e09d-4cd1-8587-eb269208139d,0.9935408967524608,23413.0,"[[ 23450   1007][  1758 401863]]",0.996571567444646,0.22309140373142425,0.9410206373751174,0.9975004343832998,0.9956444288082136,0.9772350614417648,"(array([0.        , 0.04117431, 1.        ]), array([0.        , 0.99564443, 1.        ]), array([2, 1, 0]))",Xgboost,0.1,"{'n_estimators': 200, 'max_depth': 8}",BPI_17.csv,17.911633968353268,8.260903596878054,1.5085222721099854
205,FrequencyBasedandLastActivity,69f67696-7db4-4479-a10b-7c125d66d92a,0.9939263405267263,23380.0,"[[ 23429    821][  1779 402049]]",0.9967769846956358,0.20977829997397288,0.944407981766226,0.9979621217762552,0.9955946591122954,0.9808694945046014,"(array([0.        , 0.03385567, 1.        ]), array([0.        , 0.99559466, 1.        ]), array([2, 1, 0]))",Xgboost,0.1,"{'n_estimators': 200, 'max_depth': 8}",BPI_17.csv,26.71252989768982,8.402872323989866,1.8552262783050537
203,LastActivity,d0752bd2-6825-498e-991b-5f5c8b8a8d96,0.9748293535290298,21485.5,"[[ 19886   5453][  5322 397417]]",0.9866250252914256,0.8693735157143089,0.7734601117674639,0.9864646163774916,0.9867854863819993,0.8857918118203852,"(array([0.        , 0.21520186, 1.        ]), array([0.        , 0.98678549, 1.        ]), array([2, 1, 0]))",Xgboost,0.1,"{'n_estimators': 200, 'max_depth': 8}",BPI_17.csv,17.113822937011722,0.825326681137085,2.1602311134338383
63,Sequence3D,cd13a564-e5f6-472c-9e7a-b12043b9fadd,0.991667406,23029.5,"[[ 23071   1430][  2137 401440]]",0.995576895,0.28780025800000003,0.923925543,0.996450468,0.994704852,0.968169944,"(array([0.        , 0.05836496, 1.        ]), array([0.        , 0.99470485, 1.        ]), array([2, 1, 0]))",LstmSigmoid,0.1,"{'n_cells': 16, 'epoch': 100, 'batch_size': 16}",BPI_17.csv,11525.70264,7.850927352999999,197.7694092
62,Sequence3D,590550dc-bf31-417d-b0f4-c25e9665cf5b,0.969891001,18025.0,"[[ 17857   5538][  7351 397332]]",0.984039438,1.039938322,0.71943631,0.98625363,0.981835165,0.872558959,"(array([0.        , 0.23671725, 1.        ]), array([0.        , 0.98183516, 1.        ]), array([2, 1, 0]))",LstmSoftmax,0.1,"{'n_cells': 16, 'epoch': 100, 'batch_size': 16}",BPI_17.csv,2271.992294,9.209009647,211.8754864
206,BaseLine,60c1d12f-cc82-45dc-ba91-19a2cc84c351,0.9556964961291452,20803.5,"[[ 17159   9142][  8049 353678]]",0.9762734508596406,1.530207652346265,0.6427034035921891,0.9748029325836504,0.9777484124768128,0.8150785330700858,"(array([0.        , 0.34759135, 1.        ]), array([0.        , 0.97774841, 1.        ]), array([2, 1, 0]))",Xgboost,0.2,"{'n_estimators': 200, 'max_depth': 8}",BPI_17.csv,10.94020676612854,0.6361260414123535,1.0675106048583984
208,FrequencyBased,0a4a464b-3a63-49b4-803d-0fde99c44dea,0.9859907017019393,21036.5,"[[ 21178   1406][  4030 361414]]",0.9925356738765064,0.4838669186675231,0.8803241959640585,0.996124800176396,0.9889723186042184,0.9633579269252052,"(array([0.        , 0.06225646, 1.        ]), array([0.        , 0.98897232, 1.        ]), array([2, 1, 0]))",Xgboost,0.2,"{'n_estimators': 200, 'max_depth': 8}",BPI_17.csv,17.3659987449646,7.859325408935548,1.6368231773376465
209,FrequencyBasedandLastActivity,27f844f9-7f07-4f42-855b-6f7deae6a50f,0.9864236601482368,21030.0,"[[ 21171   1231][  4037 361589]]",0.9927681667549826,0.4689127030854123,0.8838891891293464,0.9966071330136156,0.988958662677162,0.9670041059122796,"(array([0.        , 0.05495045, 1.        ]), array([0.        , 0.98895866, 1.        ]), array([2, 1, 0]))",Xgboost,0.2,"{'n_estimators': 200, 'max_depth': 8}",BPI_17.csv,25.54797101020813,7.8493287563323975,1.9884779453277588
207,LastActivity,11665166-a3f7-4380-91f9-841392871b06,0.9689970826847548,19087.0,"[[ 17769   4591][  7439 358229]]",0.9834863443186436,1.0708122892744285,0.7321383058793953,0.9873463425390001,0.979656409639345,0.8871672030307638,"(array([0.      , 0.205322, 1.      ]), array([0.        , 0.97965641, 1.        ]), array([2, 1, 0]))",Xgboost,0.2,"{'n_estimators': 200, 'max_depth': 8}",BPI_17.csv,15.606170177459715,0.7300510406494141,2.1593706607818604
65,Sequence3D,b8f7b90f-14fe-4fe7-ba24-c81080b62cbb,0.984099086,20660.5,"[[ 20818   1780][  4390 361040]]",0.991527635,0.549201794,0.863954094,0.995093986,0.987986755,0.954609361,"(array([0.        , 0.07876803, 1.        ]), array([0.        , 0.98798676, 1.        ]), array([2, 1, 0]))",LstmSigmoid,0.2,"{'n_cells': 16, 'epoch': 100, 'batch_size': 16}",BPI_17.csv,9219.513265,7.453129292000001,185.5467179
64,Sequence3D,56b72a82-777f-49f4-8b44-dc79d2416780,0.967628625,19769.5,"[[ 19778   7131][  5430 355689]]",0.982649091,1.118082386,0.742107787,0.980345626,0.984963405,0.8599795659999999,"(array([0.        , 0.26500427, 1.        ]), array([0.        , 0.98496341, 1.        ]), array([2, 1, 0]))",LstmSoftmax,0.2,"{'n_cells': 16, 'epoch': 100, 'batch_size': 16}",BPI_17.csv,2507.102384,7.144272327,185.5742185
210,BaseLine,7a9bda10-f5d6-4f24-88e7-51d8da0a3c4d,0.9849750592029022,1751.0,"[[  934   817][  674 96810]]",0.9923581961037564,0.5189496536092345,0.5490051693339767,0.9916314134409538,0.9930860448894178,0.7632477625931955,"(array([0.        , 0.46659052, 1.        ]), array([0.        , 0.99308604, 1.        ]), array([2, 1, 0]))",Xgboost,0.0,"{'n_estimators': 200, 'max_depth': 8}",BPI_18.csv,10.79029941558838,0.2847273349761963,0.34021496772766113
212,FrequencyBased,acc64937-9b3a-4a60-80aa-48489bdc0770,0.98601299944576,1038.0,"[[  682   462][  926 97165]]",0.9929081637866728,0.4830976071965422,0.4960503704938322,0.9952677025822776,0.9905597863208652,0.7933568162373557,"(array([0.        , 0.40384615, 1.        ]), array([0.        , 0.99055979, 1.        ]), array([2, 1, 0]))",Xgboost,0.0,"{'n_estimators': 200, 'max_depth': 8}",BPI_18.csv,9.425722837448118,2.301440954208374,0.4137923717498779
213,FrequencyBasedandLastActivity,5b396581-2d70-4c42-8a37-a27e84015f97,0.9871517105859828,1017.0,"[[  686   353][  922 97274]]",0.993489018143936,0.4437670394659553,0.5247045513121353,0.9963841969946838,0.9906106155036865,0.8254304280598317,"(array([0.        , 0.33974976, 1.        ]), array([0.        , 0.99061062, 1.        ]), array([2, 1, 0]))",Xgboost,0.0,"{'n_estimators': 200, 'max_depth': 8}",BPI_18.csv,18.19847583770752,2.5051825046539307,0.8698129653930664
211,LastActivity,ef1f0969-2dc3-4c55-a5c0-08a79d70f9ab,0.9861339245225978,1096.0,"[[  671   439][  937 97188]]",0.9929706976173936,0.4789208176819574,0.4955731683432066,0.9955032931463632,0.9904509554140128,0.7974777299592587,"(array([0.       , 0.3954955, 1.       ]), array([0.        , 0.99045096, 1.        ]), array([2, 1, 0]))",Xgboost,0.0,"{'n_estimators': 200, 'max_depth': 8}",BPI_18.csv,9.712398290634157,0.3029172420501709,0.5340621471405029
67,Sequence3D,bea0a01b-7b0c-4438-9a4e-b0d6db43f868,0.984642515,139.0,"[[  112    28][ 1496 97599]]",0.992253027,0.530428958,0.233334035,0.999713194,0.984903376,0.892451688,"(array([0. , 0.2, 1. ]), array([0.        , 0.98490338, 1.        ]), array([2, 1, 0]))",LstmSigmoid,0.0,"{'n_cells': 16, 'epoch': 100, 'batch_size': 16}",BPI_18.csv,857.7065412999998,1.727134466,61.52036762
66,Sequence3D,68f77da4-6cc4-43b1-85e1-20fe75c75ce8,0.97936212,738.5,"[[  227   667][ 1381 96960]]",0.989549314,0.712812489,0.179509592,0.993167874,0.985957027,0.6199360079999999,"(array([0.        , 0.74608501, 1.        ]), array([0.        , 0.98595703, 1.        ]), array([2, 1, 0]))",LstmSoftmax,0.0,"{'n_cells': 16, 'epoch': 100, 'batch_size': 16}",BPI_18.csv,786.4078007,1.6379575730000002,61.89784169
214,BaseLine,75d5307f-8189-438b-8507-2165f66bb331,0.9847696997183872,1674.0,"[[  842   832][  612 92525]]",0.9922571235535728,0.5260429526037382,0.5320211273358684,0.991087974120848,0.9934290346478843,0.7482079462367259,"(array([0.        , 0.49701314, 1.        ]), array([0.        , 0.99342903, 1.        ]), array([2, 1, 0]))",Xgboost,0.1,"{'n_estimators': 200, 'max_depth': 8}",BPI_18.csv,9.698307991027832,0.21002888679504395,0.3726654052734375
216,FrequencyBased,fca60f71-c614-4f08-85d8-b3f30d00ec88,0.9859931864446108,934.0,"[[  544   418][  910 92939]]",0.9929062102710384,0.4837817266368597,0.4532722305884609,0.9955225639212912,0.9903035727604984,0.777896069124532,"(array([0.        , 0.43451143, 1.        ]), array([0.        , 0.99030357, 1.        ]), array([2, 1, 0]))",Xgboost,0.1,"{'n_estimators': 200, 'max_depth': 8}",BPI_18.csv,9.321213722229004,2.295597076416016,0.5296571254730225
217,FrequencyBasedandLastActivity,45dcf594-ecbb-4eb4-abdc-081c87cebe66,0.9864361730178988,1034.0,"[[  611   443][  843 92914]]",0.9931271844971514,0.4684817232759574,0.4869431238076189,0.9952547746821342,0.9910086713525392,0.785352533019723,"(array([0.        , 0.42030361, 1.        ]), array([0.        , 0.99100867, 1.        ]), array([2, 1, 0]))",Xgboost,0.1,"{'n_estimators': 200, 'max_depth': 8}",BPI_18.csv,17.745251893997192,2.4741060733795166,0.840306282043457
215,LastActivity,714988e9-08e2-47a4-961f-9c5fd85ab907,0.9859720918458827,1151.0,"[[  645   521][  809 92836]]",0.9928877766013198,0.4845111769255933,0.4883836459439459,0.9944192722559636,0.9913609909765604,0.7722671164145237,"(array([0.        , 0.44682676, 1.        ]), array([0.        , 0.99136099, 1.        ]), array([2, 1, 0]))",Xgboost,0.1,"{'n_estimators': 200, 'max_depth': 8}",BPI_18.csv,8.993719577789307,0.28860926628112793,0.4503414630889893
69,Sequence3D,baf8424c-837f-45ba-ac2a-a48b465d7923,0.985360348,189.0,"[[  129    63][ 1325 93294]]",0.992616079,0.505636182,0.240671795,0.999325171,0.98599647,0.828935735,"(array([0.      , 0.328125, 1.      ]), array([0.        , 0.98599647, 1.        ]), array([2, 1, 0]))",LstmSigmoid,0.1,"{'n_cells': 16, 'epoch': 100, 'batch_size': 16}",BPI_18.csv,1033.712185,1.58804965,60.0439949
68,Sequence3D,bfa56e19-9ca2-4036-abfb-7c15e6fc89c1,0.97516111,1945.5,"[[  968  1869][  486 91488]]",0.987293005,0.85792063,0.465740737,0.979980076,0.994715898,0.667960698,"(array([0.       , 0.6587945, 1.       ]), array([0.       , 0.9947159, 1.       ]), array([2, 1, 0]))",LstmSoftmax,0.1,"{'n_cells': 16, 'epoch': 100, 'batch_size': 16}",BPI_18.csv,1100.024295,3.479848862,60.83495712
218,BaseLine,e1a9fd4e-3c11-43b5-99a3-2c8ea93c2318,0.9831234462716356,1402.5,"[[  624   779][  667 83611]]",0.9914269452415396,0.582902785371775,0.4550997862606636,0.990769048465458,0.9920857163197988,0.7184234711321018,"(array([0.        , 0.55523877, 1.        ]), array([0.        , 0.99208572, 1.        ]), array([2, 1, 0]))",Xgboost,0.2,"{'n_estimators': 200, 'max_depth': 8}",BPI_18.csv,7.955620288848878,0.2478513717651367,0.32393383979797363
220,FrequencyBased,9c269d2d-483b-4fd2-bb3a-f498da1b485b,0.9853526452772492,1016.0,"[[  540   504][  751 83886]]",0.992575150715566,0.5059064130054248,0.4578256643952553,0.9940277284038394,0.9911268121507142,0.7541840957305295,"(array([0.        , 0.48275862, 1.        ]), array([0.        , 0.99112681, 1.        ]), array([2, 1, 0]))",Xgboost,0.2,"{'n_estimators': 200, 'max_depth': 8}",BPI_18.csv,8.334875345230103,1.962483167648316,0.5212309360504149
221,FrequencyBasedandLastActivity,de493564-d0bb-4df0-8a5d-030647c97f01,0.9852592756853912,1079.0,"[[  563   535][  728 83855]]",0.9925254330573524,0.5091315737607803,0.4654663515572307,0.9936603863016944,0.991393069529338,0.7520717624513721,"(array([0.        , 0.48724954, 1.        ]), array([0.        , 0.99139307, 1.        ]), array([2, 1, 0]))",Xgboost,0.2,"{'n_estimators': 200, 'max_depth': 8}",BPI_18.csv,16.142797946929928,2.215176820755005,0.8083503246307373
219,LastActivity,b2e4f3b2-fb4a-45b8-99ca-5d8d2373eb36,0.9841038269861464,949.0,"[[  443   514][  848 83876]]",0.9919462611019784,0.5490391620423145,0.3907050353469369,0.9939092309515344,0.989991029696426,0.7264479704385997,"(array([0.        , 0.53709509, 1.        ]), array([0.        , 0.98999103, 1.        ]), array([2, 1, 0]))",Xgboost,0.2,"{'n_estimators': 200, 'max_depth': 8}",BPI_18.csv,8.00549054145813,0.3410460948944092,0.4959900379180908
71,Sequence3D,eb030a91-7a55-4685-8dc0-da0e82ad1add,0.985224262,645.5,"[[  346   321][  945 84069]]",0.992526741,0.510338903,0.366220263,0.996196232,0.988884184,0.7538124070000001,"(array([0.        , 0.48125937, 1.        ]), array([0.        , 0.98888418, 1.        ]), array([2, 1, 0]))",LstmSigmoid,0.2,"{'n_cells': 16, 'epoch': 100, 'batch_size': 16}",BPI_18.csv,1323.589742,1.4817831519999998,55.95367193
